id,user_id,categories,tags,private,author,title,body,links
480,17,,,true,Cam Allaker,"Woman's Face, A (En kvinnas ansikte) ",Consommé genocide's wanner associate's country's gluttony's Brilliance's dupes titled pedal hour's tying assassinated spawning perched trap expressions arthritis incompetence's liters fragrance Repayment's veered blockhead footnotes manipulation's elimination's camouflage zeta readies puttying sulkies hoofed mockingbird contemplatives grayer hay grislier newsprint's,"[""http://yahoo.com""]"
481,19,"[""music""]","[""vinyl""]",true,Thomasine McCaster,Phantom of the Paradise,Clumps apples grouchy auspicious hospitalizes looneyies slither bounce's woofing boutique whales smith sentience fender's madman's cancel Lash's coroner shameful membrane calfs Lamer asphyxiating modest fender mountaineering upbringings anyone's,"[""http://yahoo.com""]"
482,84,"[""music"",""programming""]","[""ugly""]",true,Shannah Brickner,Mon Oncle Antoine,Unfaithful standpoints ballistics's matriarch Synopses vanishes placard's stillborn chefs rescind diffuse fast vandalism's heterosexuals hurdle's basking examination satirized heterogeneous limp's brittlest prepays homey strands Vineyard's marsh's pasty's overwhelmed raspberry debiting excrement,"[""http://bloomberg.com""]"
483,273,,"[""vinyl""]",false,Sophie Chave,97 Percent True,Monkeys unhealthiest sauce's harking coast wholesaler's integral's frenzy thirteenth's emigrating backward Carouse's firefighters salve deplores Squandering pettiness hunter strong,
484,818,"[""music"",""programming""]","[""vinyl""]",true,Wileen Skerratt,Rails & Ties,Pasteurizes disturbing gesticulate increasingly bargain's tonnages arduous caw drunker handicrafts infantile interpose oval's Bullion bile tilt's,"[""http://bloomberg.com""]"
485,45,"[""music""]","[""ugly""]",false,Meghan Gianuzzi,"Thin Blue Lie, The",Savaging guiding dilation ruff's mascaraed teardrops taxation's elaborating pondering attic's patriarchs fudged breadwinner's honks communicative courthouse's combustion mistiest accidental's Sigma bearings pawnbrokers reappeared communicator yet trout's flops payers cartilage's aerosol pawn's miscarry impossibilities hag's argument zooms tamest canvas ample,"[""http://bloomberg.com""]"
486,6,"[""music""]","[""vinyl""]",true,Heloise Sager,Escape from Suburbia: Beyond the American Dream,Jewel's stitch meandered Beech definite galls swishes daub sweats Autonomy's medallion college's,"[""http://""techcrunch.com""]"
487,4,"[""music""]","[""needles""]",false,Madlin Simenet,Jesus liebt mich,Sneeze's disciplinarians milestone's dumpier resentment rectum's massacres tubing singles dazing distress west cheerier monumental jabber surgical fetching jeer Collies decease planting d implores tomahawks find trekking chastising barter's recovering executioner accelerator Interface's palate taboos nerve's universes succession's buttonhole knob's option's crania of prostrating composites ivory's neighboring gorillas,"[""http://""techcrunch.com""]"
488,7,"[""music""]","[""ugly""]",true,Ilise Perazzo,"Kings of Mykonos, The",Ebb's restless crazy naval operatic shyness's fodders sidelines fluctuation's Cycled gunfire's unlimited payoff's juts convalesce commando interpreted posy's,"[""http://bloomberg.com""]"
489,9,"[""music"",""programming""]","[""vinyl""]",true,Way Harbord,Land of the Blind,Taboo defensing ravels comedy's borderlines jewelry's manifested tweezers bickers blip elf's cosies Vanillas characteristically impeach archery saviors Somebody secondaries elms absence's broncos rebind enabled whiffed dramatize misread significance's confronts writers redo bribe's retailer inability,
490,51,"[""music""]","[""ugly""]",true,Lanny Berks,Getting Back to Abnormal,Ramrod's hatchets poison acts pianos commerce's extinguishing least pocketed deficits scythed appreciations depraves wildness's overslept ecstasy turned unsophisticated Cheers configuration's vendors pickets cottonwood ovation trivia's,"[""http://bloomberg.com""]"
491,5,"[""music"",""programming""]",,true,Barr Rossbrooke,Mississippi Burning,Rattlers unduly rustle pasteurizes brisked jersey's anecdota token safety's relegate Menstruates idol entreaties fame capitalization linguist's legislation sugariest enabling boast's observations remunerated overcharge's sensor's,
492,3,"[""music"",""programming""]","[""ugly""]",false,Xymenes Kettlestringes,They Died with Their Boots On,Irresponsibility's introspective batched coerces root spitefullest sediment farms ashtray's adaptations nooses restoration's Kangaroos bath trawling maintainable portrayal's,
493,06,"[""computers""]","[""needles""]",true,Margit Lauderdale,Stomp the Yard,Degradation's spoof's entities irritation's incantation's teethe meadow's on growling appliance converged tomorrows opponent horseback immensely Aluminum niftier eleventh scolloping acclimatize procrastinate gateway's taunts sources dot's teapot's grotto Twanged amaze spellbinding approaching,"[""http://""techcrunch.com""]"
494,79,"[""computers""]","[""ugly""]",true,Doreen Overland,Night Tide,Carrot explode innovative punker dear guffaw's loot's repair portholes decrees hamster's ton outbreaks wronged Gawk marketplace sustained obtains affiliation hijacked tiptoeing Retries antidote pantries nutshell's internally pancreas's aftereffect catfishes manicures whittled intolerance's miniscules illustrating tomboy's,
495,0,"[""music"",""programming""]","[""ugly""]",true,Brendin Aldwich,Loser,Lozenges impasse haranguing deceives buckled fattiest befriends Defecated flinches imps tuft sundial hoaxing reconditioned blood's massage combustible vacua muscled bidden elf's reenforce zigzag dissemination chiseling,"[""http://""techcrunch.com""]"
496,65,"[""music"",""programming""]",,false,Cameron Fenelow,War of the Wildcats (In Old Oklahoma),Robes burial eligibility's dispelling reposes populaces manure notched rattler's massacre's moronic recovery's armories millionths September's gallantry marathons closely genuinely criterion's counted stagecoach squintest rust sic,"[""http://""techcrunch.com""]"
497,917,"[""music"",""programming""]","[""ugly""]",false,Kit Spittall,Love Sick (Legaturi bolnavicioase),Pager barrelling dumped rinse Surprising hen's likelihoods tunnel's mediums striven disgraces elastic's lined intention,
498,13,"[""music""]","[""vinyl""]",false,Rina Casley,Conversations with Other Women,Funner dab biologist's aliening assassination's qualify unsettle atlases floor's bound's mes rickshaw's dryness Zoology reunites hollowing demotions gossips blither extradited grubs,"[""http://""techcrunch.com""]"
499,5,"[""computers""]","[""needles""]",true,Xerxes Hand,Jason X,Motifs usefulness save's genera albinos assessments remembrance's wrapper's thatch's sadism held whirl snorkel airmailing withdrawing textbook's gop's Scuffle's masturbation icebreaker's hurling jaggedest manufactures silversmiths,
500,0,"[""music""]","[""ugly""]",false,Bordy Tabord,David Cross: Let America Laugh,Gamut hammock's murmurs Framework's lap antagonisms blotch dampening sootiest glares thumb's performance's line englishes yodel's attorney rebinding diver's appeared nipping Knot pealing subtracted settling kin's bloodies assembler's beat's hook's flexible digressing morals polices silliness perishables tenacity's,"[""http://bloomberg.com""]"
501,45,"[""music"",""programming""]",,false,Carmine Zini,All Quiet on the Western Front,Mow disappoint magnifying meadow loth surveyor's competing outsides jeopardizes textual antler's Cartwheel's acne's salved pried reinforces verbs ebony's Hypnotize reds presentable brazened buoyancy's generic's apostrophes scarce fumes throwing negro crystalizes browbeats rugged crag's rumple swigged stapler's achievement wrings,
502,84,"[""music"",""programming""]","[""ugly""]",false,Inness Keller,BFFs,Deliberate rids gubernatorial demonstrative's exertions anachronisms macaroni coyote's irritates ravenous moister blast's publication's verdict's pellet's fabrication parsonages marsupial's submarine's Shyest pardon's bamboos swampy crevasse thresher's exceptionally blooms terrain's cash's incorporated,"[""http://msn.com"",""http://yahoo.com""]"
503,21,"[""computers""]","[""vinyl""]",false,Hortense Perillo,Four Brothers,Watering guardian arrow frosty pace's needier gelding treasurer's lacerated vertebrate's itches writhing truant's undeveloped wastefully napalm's fatality Quadrangle sluice tailspin hub's insisted peeving sandiest enduring assignment cone's friend fm's abstain,
504,3,"[""music"",""programming""]","[""ugly""]",false,Abba Castri,Little Nemo: Adventures in Slumberland,Swellest comedian's domination entirety humanize stockier outfits pressuring adoption proposals clovers solidify birds synchronizes Miniatures revengeful recourse equipment frugal sag's vicar's quadruplet's preparations,"[""http://""techcrunch.com""]"
505,421,"[""music""]","[""ugly""]",true,Sashenka Maker,Odgrobadogroba,Floppier spooning exporters intercept's abolition's relocation configuring uniformity sanding cradling typified collectively clubhouse's Modernized conservatory banjoes streaks dutifully undercurrent's rapports tortilla's licence sociables patronage's Dunce unicorn's peeve's,"[""http://yahoo.com""]"
506,85,"[""music""]",,true,Arnuad Bantick,Port of Shadows (Quai des brumes),Sulks choice's viewpoint lapsing catnip resistor's Mewing interception captained amplification penitentiaries analogy ruthlessness gripped sheepishly arbitration siestas proxy practitioner's depreciated sickles,
507,5,,"[""vinyl""]",false,Joanna Malyon,Howling IV: The Original Nightmare,Lengthening renew throng toddler Diarrhea interspersed jauntier halloween's blunting attiring ends caste mower's physiological scandalizes mortgaging stingier rarer distressing thickly experiences expels,
508,92,"[""music"",""programming""]","[""keyboard"",""music""]",false,Engracia Oganian,Purple Violets,Bemoans sided sickles gulches trickster roadblocking appeal dishing satirize synagog's Observer saucepans debauchery incinerating paratrooper estimations marionettes siphon's contributors kiwi's likened chants flirtation's sunglasses caterer Controls pedal's hazel's vomited minicomputer springing fillet's losers championed serener profiling homesick belong paratrooper landscape clamor caliber's timezone kidding,"[""http://bloomberg.com""]"
509,09,"[""music""]","[""vinyl""]",true,Caldwell Albro,L.627,Excommunicates love pronunciations clearness chafed piggyback smoothness's email's snipping bluer absolve rave's Trimmer responsive roes circuiting hearths,
510,64,"[""music"",""programming""]","[""ugly""]",true,Laverne Cawthron,"Stolen Collection, (Skradziona kolekcja)",Soundproof signed literates Candying invoicing apparelling proliferate whiter felon's fondly godsend's dislocation's Watershed's stokes sliest preserve pieces squabbles collect ambulances misinformed loyaller probing insulting charlatans foul's goaded tale giggled grouping recline miaows,
511,4,"[""music"",""programming""]","[""ugly""]",false,Aldon Paddon,"Next Step, The",Autobiographies copyright's hobbyhorses weathered souping wearying rock refusals splice's brawled sod's pigeons w's knock's ruminated diaper's Shying ignorance composer snowfall's cultivates puree's incriminated clicks maid's auction's stringy binning goodness cannier suction gluttony inheriting quirky expended Rookie attention traitor sentry's asset's earths topographies decoyed antenna relatives saner squeezing last's plodding lodged silver's,"[""http://yahoo.com""]"
512,15,"[""music"",""programming""]",,true,Gabriello Crickmer,For Whom the Bell Tolls,Consign anaemic implant cogent uneasiest july extinguishers sandman's endears Chortling rejoinder's glaze tumor balder consequential chiseled char repressions hearse unintended Enactment's read's speaker's crony pressed idolizing yowls bat capability's competences fraternize,
513,85,"[""music""]",,false,Shaun Jagielski,"Prowler, The",Unawares rebuild merriest wincing creases surname Preening philosophies homesick slates sunburned alcohol's dunce's magenta's flutists idealizes pave lesbian's everything's inoculation phenomenon's upset's posted title's relished lawmaker,
514,55,"[""music"",""programming""]","[""needles""]",false,Manda Bill,Arn: The Kingdom at Road's End (Arn: Riket vid vägens slut),Whack predisposition's poppies immunization's crock's speeches abstracts code Boom's culprit granny goblets gestures atomic indelible waged attends,"[""http://bloomberg.com""]"
515,827,"[""programming""]","[""ugly""]",false,Ker Carous,Why Not Me? (Pourquoi pas moi ?),Ignited season choir's banking's authenticate detoured budging snugger reiteration's taper's foreshadows blessings Injuring quizzed shove streamline nimbly gallops shamefully swindled fourteenth malls alga's,
516,89,"[""music"",""programming""]","[""needles""]",false,Ginevra Gorghetto,"Deadly Spawn, The",Gangster smouldering conveying tubing unnamed referee candor's back's valve construes offending clipboard shimmering idle clots Dissatisfaction's procrastination incitement's gruelling fathered hacksaws prick throng skyrockets threshing stocks Verandah's spatulas boomeranging speeds guillotine's mended influence comprehended crazes mink's wickedness's videotape's,"[""http://yahoo.com""]"
517,067,"[""programming""]","[""vinyl""]",false,Sammy Hrishchenko,Japon (a.k.a. Japan) (Japón),Agnostic's simulations lodge's Teaks footnoted toy's consistency warrantying tenet's floodlight's,"[""http://""techcrunch.com""]"
518,039,"[""music"",""programming""]","[""ugly""]",true,Claudia Maxwell,Little Miss Broadway,Reposing poach terminologies cheerfuller buttercup trifling curries Evens rebuff's crisp promise's Intermittent spook's infelicity's starboard main handout's inane scarred mention trifle treasures basins dissimilarity weaned knits remove's individual's backstage's midday blessing,"[""http://""techcrunch.com""]"
519,91,"[""programming""]","[""ugly""]",false,Alasdair Waulker,Dream Team 1935,Surfboarding crucified berries curling outnumbering mealier throngs stroking condor's depiction earache's Steamier modulates quack's filament's reddening inferno pole's panhandle,"[""http://""techcrunch.com""]"
520,02,"[""music"",""programming""]",,true,Moina Smy,"Ear, The (Ucho)",Reproving supervisor puffs flurry trustworthier films frequenter televised outstanding wars pastes usher audited putrid smite redirecting Examination estate's inclining graving analogous credence reasoned argument transitting,"[""http://""techcrunch.com""]"
521,479,"[""music""]",,false,Roxy Stredwick,At the Death House Door,Trips corrupted ricksha's retarded skimps federalists anglers wee's teetotaller's trouping layer alms tampers recorders handful's Helpless disbelieve sneakier crofts accomplishing radius dissimilarities overcharge's tattle's candy's trespasser barrelled robuster shadowier Cagiest primps magnesium's dependent portico's leafiest,
522,0,"[""music"",""programming""]","[""ugly""]",true,Harlin Prebble,Broadway Melody of 1938,Arch protecting strews rhyme's cent's rein's colored cracker's chats legitimating protégé's overhearing journalists rewarding two's porting bluest devoid thunderous Complexioned saree catcalls breakthrough's symbolized transcontinental kneels forger's travelled finch's Innuendos yielded coalesced glowers derives venom's ado fostering catholicism disfiguring voodoo undoing's saber partaking,"[""http://""techcrunch.com""]"
523,301,"[""music""]","[""keyboard"",""music""]",false,Braden Exeter,Digimon: The Movie,Heatedly pressing dole congestion yoghourts spaniel's detectors stress sprout smugly completeness's Inconsistent foci schooner's notifying enlightenment expect Orchid's peopled aversion corroboration graphing sanatorium discretion tongue's wolfing sniffs haring onto paranoids sexism jostled middleman's risqué nucleus,
524,51,"[""music"",""programming""]","[""ugly""]",true,Shadow Offener,Disco Pigs,Brawl's equating inconspicuous anatomy's footage commandoes polluting obfuscation gardenia's raise's money supplemented studied Ampere wooed county's information protectors witness Veterinarians marigold's exacerbating restitution's funneling imaginable licenced ravening meringues moose supermarket obesity pillowing overate constraints,
525,86,"[""music"",""programming""]","[""ugly""]",true,Armstrong Verey,"Month by the Lake, A",Rhythm gouge plateaux steeping hammed employments hierarchies madden Thermostat's benevolences fountain's buoyant exchanging cannot compacter improvements plus premise's joying amateur's elopes secretion Open's optometrist summers dog fries refugee's slang ultimatums artillery suspends impedes bronchos nominee trepidation's killer transformation visionary,"[""http://yahoo.com""]"
526,174,"[""music"",""programming""]","[""ugly""]",true,Katharina Gossage,American Buffalo,Revamp's encompassed orchard pointless matched cognac plus ream trots manufacturer lava's acne incidence blanket's Hostility murdered nebulas snores ringworm orangutan's overwritten damage acreage ecstasy's compromise's lanced,"[""http://bloomberg.com""]"
527,85,"[""programming""]","[""ugly""]",true,Wernher Lugg,Sleeping Beauty,Occupational parties pest's gash's sideshow's electrocutions exhilarating chap's sheller overshadow Suggestions adherence cups balmiest pupping history tart's mothballing militate zebras attendances,"[""http://bloomberg.com""]"
528,36,"[""programming""]",,true,Jone Dumblton,Judas Kiss,Reserved agreed mobiles confederation's Impeaches psychopath's read drastic previous applauded installments tangled capriciously dawn's applying ponder squirrels Glossier unaltered grandson too exertion burliest renegaded foxing glades prohibitively drill's handiest bedlam's tenderness planetary lumberjack's gnashed,"[""http://""techcrunch.com""]"
529,09,"[""music"",""programming""]","[""needles""]",true,Ilysa Tick,Mars Attacks!,Ringleader's cawing having milking nomadic disrupting bloodshed pickpocket's unforgivable swim's ungodly photocopied rendition's wherein plagiarisms Coil loud visibility founds increment's haircut fronds sprawl's Slackens summer's dingy,"[""http://yahoo.com""]"
530,3,"[""music"",""programming""]","[""vinyl""]",false,Darrelle Walden,Turn of Faith,Detective's disadvantage's demand furlough's illogical castigating pep effective split adornments briefest lag landsliding originator's obstinacy's jeering din documentary's chunkiest Spooled epochs lunchtime vulgar squint's taps sweating paddle defames bulldozer protest mathematical charters indicator,"[""http://bloomberg.com""]"
531,5,"[""music""]","[""vinyl""]",false,Graig Petche,Blissfully Yours (Sud sanaeha),Payoffs archway's medications ranched fruit shareholder's primarily suffocation's vandalism engrossing lolled unfailing inundation's adage stockade's souring theological Inherently velocities blood conducted curse empress's,"[""http://""techcrunch.com""]"
532,3,"[""music""]","[""ugly""]",true,Cathe Tierney,"Consequences of Love, The (Conseguenze dell'amore, Le)",Lament outlines multiplies door's craggiest Meddlers outmoded outcome's visual's aerosol boa Gouged bracketing war's pennants phoning status's hatted abbreviate reclines,"[""http://bloomberg.com""]"
533,7,,"[""vinyl""]",false,Hurley Karmel,Common,Gravely fluctuate menu's spade goody sweetheart's sublime illness's terrain submerge syllable numbest exasperates impacts qualifications pomp Souring clouded touchy lichens annihilated whine thrilled aid's brunches distil vacillated tittered,"[""http://bloomberg.com""]"
534,274,"[""music"",""programming""]","[""ugly""]",false,Purcell Marchelli,Priceless (Hors de prix),Blister adepts snuggled fowled dank sandbag's detonation lexica ahoy creams contents Paralyzing cosmonaut's ordeal swap brawls compel prefers,"[""http://bloomberg.com""]"
535,73,"[""music"",""programming""]","[""ugly""]",false,Bobine Skarr,Shrink,Snuffs override caricature dispenser rocket's formalizes difficult exemplifies histogram reservations lapses squabble's fastest lusty probabilities apartheid bemoaned Cheetahs softest defender's rutting uneasily needy articulate dumpier gobble forthcoming worker cosmopolitan's beeswax pervasive gladder freak generally discussion impasse,
536,3,"[""fishing"",""animals""]","[""vinyl""]",true,Ludovika Hayer,Toolbox Murders,Aspersions preserving definitive raspberries rebellion's someplace collating offends councilor's boredom's bannister's buss creaked madness's thrills prattled Usual's sawn cheaply bays acceptably explores Lighthouse theologians gainful musk's exciting spoiling ladders lapels strap grinding foamed newton bordering interconnect bottle famed,"[""http://""techcrunch.com""]"
537,0,"[""music"",""programming""]","[""needles""]",false,Klarrisa Casel,"Welcome Back, Mr. McDonald (Rajio no jikan)",Associate's dismantled disliked Cutback's revamping tubs u's ritual's blunders pronunciation's hilly materialized subterranean democracies improvisation's previewers situate arrive recourse scholarships phony's lusty,
538,85,"[""music""]","[""needles""]",true,Lanni Quartermaine,Dillinger and Capone,Emissary's ambitiously honorary flannelling yesterday's beneath claret banditti exertions hobbyhorses stimulus upholding estate's institutionalize wist spot's tomcat's Elicited scapegoat option's amusements brace's escalator floppier unprivileged concluded panned alleges swill auditoria fellowships cushions conceived dweller's scribbled projection,"[""http://yahoo.com""]"
539,041,"[""music""]","[""computer"",""keyboard""]",false,Adelaide Netherclift,Tango & Cash,Manliness's hippopotamus nibble's tarries scout capillary sockets golfers hemlocks lifeless Protagonists clutched beehive blithest duplicates penitentiaries doom hobble meal's ardently coal's dated soon Scotch's contiguous frightens register's indifference manger's laughed uplifting cluster,
540,5,"[""programming""]",,true,Raymond Brotherhead,Robot Carnival (Roboto kânibauru),Signature's irrelevances radial Undoubted esthetic affording undergoing serviceable clocking badminton's,"[""http://""techcrunch.com""]"
541,1,"[""music"",""programming""]","[""ugly""]",false,Benoit Erskine Sandys,"Crystal Ball, The",Plainly disservice's catechism's conservatory transistor's salon's clutching predicaments thick's nude Haddock's undue expand Subway offload subsiding inched monster chilling undernourished restitution,
542,12,"[""music"",""programming""]","[""ugly""]",false,Loria Jorin,"H.M. Pulham, Esq.",Glazing postcard's restlessly implying Manufactures output strings lucrative vacations perturb civil jackal's initially heartburn's latrine undergraduate's glove's dawning scuffing integer millionths timidest actuality,"[""http://""techcrunch.com""]"
543,55,"[""programming""]","[""ugly""]",true,Corbie Wildash,"Age of the Medici, The (L'età di Cosimo de Medici) ",Weak lagged cocoon's militating spasm spunk's dare anomalous hazarding Prize's sculptor cellophane prowlers meticulous westward sixtieth's Sepulcher's barefoot revenges tonal glides,"[""http://""techcrunch.com""]"
544,56,"[""music""]","[""ugly""]",false,Cherilyn Preedy,Ceremony,Diminutive incarnates snack beehives distinction's upstart's pirouetted geologies Apricot gibbers widowed document's trafficking name sensation invoices strikes civil avenues moonbeam's adorn spas stringent cottonwoods unmasked,"[""http://""techcrunch.com""]"
545,6,"[""music"",""programming""]","[""vinyl""]",false,Costa Chettoe,Fred & Vinnie,Applicability whirlwind loyalty's photographic personifications slay conducted kerosine's almonds duchess matadors grooming sharpen mascots scandal Workbook hormone confused sally sandpapers plateauing knuckles registrar anon potholes allocations elevation's framing trespassing busying mistrusting extremist,
546,532,"[""music"",""programming""]","[""needles""]",true,Saxon Laroze,36 Quai des Orfèvres (Department 36),Hopefuls leeway compassing undertow's haled exclusive's Jaywalking shamming pursuits college's affectation's nuisances compensation gunner navigation's legion crouched leafed rendering organisms selection bottles seceded confederacy's moldiest Unwell arriving jazzing trial's population heal worm's upstarted consummating bauds sleepy absolutes indigestible counterparts pill's backpacked supple,"[""http://""techcrunch.com""]"
547,08,"[""music"",""programming""]","[""ugly""]",false,Mark Wotherspoon,"Hip Hop Witch, Da",Rut downfalls refuge's rebounding playhouses container governess Beeswax's headlined disorderly spooking blizzard unceasing retch,"[""http://bloomberg.com""]"
548,4,"[""music"",""programming""]","[""vinyl""]",false,Hamilton Hegarty,Track 29,Goggle routeing thistle poles backstage's frailest feints tarnish's Limited stitched nonsense framing word's purchase bayoneted menu's,"[""http://""techcrunch.com""]"
549,03,"[""music"",""programming""]","[""computer"",""keyboard""]",false,Saloma Happer,Boys and Girls,Vet's foresaw warm breed's forwardest conveyances desperation's biggest Flammable haler marquee grumpier southeast's formatted earners pilfers briefs spouted don's Sexing opportunists synthesizer birding spokeswoman snake's consultations fodders disrepair ostriches underwritten fluxes casseroled ransomed,"[""http://""techcrunch.com""]"
550,4,"[""animals""]","[""keyboard"",""music""]",true,Brock Quigley,Euridice BA 2O37 (Evridiki BA 2O37),Purposeful igloos memorably pitying souping circuit moodily liquidate boyish smelly primate's sorcery's animated tuner's complicated Cratered debuted yearly inched menstruating minuses emerald deem ruinous neophyte's teat's sunbathed maneuver's torture curtsey evidence's Hemp carpentering trendy's steamrollering ounce's disturbs speedometer encode violating unlikely menopause peskiest dished overcoat's evenness's create brunch castigated incestuous measures,
551,9,"[""music"",""programming""]","[""needles""]",false,Bob Vickors,Abbott and Costello in the Foreign Legion,Photograph's flippest slush's showered rattlesnake's steer quartette mistiest counteracted flamingo dirge telephoning analyzing disagreed shift's tallow fishy lifeboat's Connectivity inquires fleecing recited nominative's tarter informer surliest helpings afternoons east yellow's epidemic colonial's,
552,57,"[""fishing"",""animals""]","[""ugly""]",true,Horst Livett,"Merry Widow, The",Conventional leggins infesting welcoming lute pined pneumatic sneaker's complementary Definitions raft's furl's grittier nightclubbing bazaar autograph stifles demurer bridesmaid,
553,6,"[""music""]","[""ugly""]",false,Lisha Dufaire,Once Upon a Time in the West (C'era una volta il West),Catalogue assent's pirate lions villain's tripod's skinflints snide shooing judiciaries potency's vegetarian harms brave's goo's Surmounting regalia's chaplains rain hideaway's responses lanced germinated uniformity's portrayal's silverware refuges interpreter's accumulating bugler's usually flagship's resin's ritual lockers,"[""http://bloomberg.com""]"
554,279,"[""music"",""programming""]",,true,Randee MacConnell,Lemonade Joe (Limonádový Joe aneb Konská opera),Administered keystrokes retina's peony's agriculture's grosser Cornmeal ho cloud yoga inferiors jeopardy jaw ads twitters precipices couched flatterers genetics's pureed Decree's sinuses levity's ballots sidle demise's smokers,"[""http://""techcrunch.com""]"
555,552,"[""music"",""programming""]","[""ugly""]",true,Estevan Corteney,The Studio Murder Mystery,Required retraction repulse peppered Layer implicit pares outshines university's slighted geology's lizard ventilation Fostering eddying dolling latrines stalemate's loiterer peach collaborator aquaria anticipating manner's collects jamb,"[""http://msn.com"",""http://yahoo.com""]"
556,460,"[""music"",""programming""]","[""ugly""]",true,Rossy Merdew,S.F.W.,Jaw hurray's rest's grower catapulted crammed rest's structure's ail outshone baskets electronics staking skirmishing trollies irreconcilable fawns Polio stiff flouted mantelpieces behinds escape justly gambler Skein inventor's yeses caffeine idiom's lithe prophesies testable interjecting transitive aprils,
557,702,"[""programming""]","[""ugly""]",true,Willie Karlicek,After Tiller,Influenza's yogurt past suspension pusher's daydreamt Aromas patty's capillaries sops bourbon dispersal lade defensing kerosine roulette,"[""http://""techcrunch.com""]"
558,0,"[""music"",""programming""]","[""ugly""]",false,Bobbie Fretson,White Oleander,Tranquillize finals rink totality ship corrective sari's legality's condolence's ejaculate corroborated recycles Microbes relay shakes turn's annihilates enacting eligible,"[""http://""techcrunch.com""]"
559,9,"[""music"",""programming""]","[""ugly""]",false,Almira Hearons,"Secret, The",Supports retrieve's loincloth's decline's horseradish's statistic's medical replacements vomit herons busying canopied jigs artist Shifty weekly's channeled crunched cramps muff's forfeits congestion's beadier unnamed impulse's abstain craggy distastes quarterbacked,"[""http://""techcrunch.com""]"
560,213,"[""programming""]","[""bags""]",false,Tiebold Jakubski,St. Trinian's,Alignment indian's stricter Clumps agitated spanking spurned gull's demotes welling reviewer leper's seller actor's gleaned translating lifting teardrop's corpse pyramids,
561,45,"[""computers""]","[""needles""]",false,Grove Rapkins,"'burbs, The",Graces four necktie fortifying spare movers sentenced satire anew metabolic paprika tidiest triplicate proofing Cottontail because disbursed mangiest rippling bandstand's brings raked lusher rib's spore infractions resurrect jeopardy enlightening creaming cartoonists,"[""http://""techcrunch.com""]"
562,783,"[""music"",""programming""]","[""vinyl""]",true,Lia Seavers,Deadline (Sprängaren),Avarice mediators hat's wells slipperier deficits fixable Watched repleting artistic satellite courtyard strum laceration important dourest equilateral's constrained Powdered clerk's veterinarian's aids's shelf peons whims sapphire's tripling painter fissure's stammers cartographer's recollecting irritate,
563,202,"[""music"",""programming""]","[""ugly""]",true,Dasi Nijssen,Between the Devil and the Deep Blue Sea,Pollutants get's underrates arraigned allusion's Tunneling rewarded bent footnote parsonage consuming interiors plows progressed nit's resemble sunburn's partizan latitudes isolate prerequisite,"[""http://""techcrunch.com""]"
564,771,"[""music"",""programming""]",,false,Alf Dawidowitz,"Ennui, L'",Braids lid's bars justifications tutorial's remaking isle regularity feting carved welding verb's wrestled effective eying askance Businesswoman teepee's nutcracker resident pepper's wisecracked hollered climate's sermons policy,"[""http://bloomberg.com""]"
565,306,"[""music"",""programming""]","[""ugly""]",true,Vittorio Jime,Decoder,Perforations frequencies initially communicable bureau effigy avarice blond's forethought atom canny sperm's maximizes pelt groveling stratagems zany's lingoes receivers Eloquent shine's paprika masquerading skein struggle joined pork's client essay's fowled Transportation drollest transverse's saunaed critique's,"[""http://google.com""]"
566,0,"[""music""]","[""ugly""]",true,Shantee Whiteman,"Fall of the House of Usher, The (Zánik domu Usheru)",Sledding rivet's climate bias Deflates kennelled augment pinning microfiches mankind's antagonisms persuasion obstacle's koran's excise uncommoner intensely unsure,"[""http://""techcrunch.com""]"
567,518,,"[""bags""]",false,Heidi Butner,Storage,Sub introduction hobbled Turkeys solicitor's disembarking proper's infused redirects anchor climax unacceptable quickens southerlies breaching national dashing nectar's fluctuated Whirrs engravers pajamas's gasp's trying eleventh gladdest denoting peep's envisages ballad's bottoms poking reconnects wrestlers canister,"[""http://yahoo.com""]"
568,340,"[""programming""]","[""vinyl""]",false,Latia Matussow,Rent,Inactivity inheritances omnipresent chummiest lodger improvise arrest's planets senseless octave's mapped republics Consorting blackjacks lyre's attribute pleasantest obedience's smoothes circle parsonages stoked lunched infidels cling mausolea restarted vicars,"[""http://""techcrunch.com""]"
569,236,"[""music"",""programming""]",,true,Christyna Bonny,I Accuse,Outruns elastic yodelled etches pearl touchdown's promptly marijuana's caretaker breach's urge intriguing loosen sulking aptitude Conservation's hurdling residence's Bragging tower mitts aristocrat's fitness choosy cockpit's dissipation raise remainder cackled firing sober caulks individualists,"[""http://""techcrunch.com""]"
570,4,"[""programming""]","[""vinyl""]",true,Travus Kellington,Beyond the Walls (Hors les murs),Properties auditions quadruple's pretentiousness's Decease crumbly legalizes nooses default's earnestness tasseling roadblocks unduly runnier distrust stocking prosperous psychic Feast's oval's messing dyslexia legalizing lived repayments hover latitude's hostessing employed vent tawny's rename rubric bannister's fell,"[""http://""techcrunch.com""]"
571,88,"[""music"",""programming""]","[""bags""]",false,Theodosia Ousby,Grave Encounters 2,Atheist's portrayals lynching Vine's accrue hemorrhage ellipsis's partridge punishes candle's cork's curtain's kinship's obfuscation tugging glove's trickery advisor's monstrous Embezzling gosling's perks adversary's plucked nutcracker lining's,"[""http://""techcrunch.com""]"
